#{"t_start": 1781167132.070826, "env_id": "None"}
r,l,t
-1.6928,300,1790.243616
0.202731,300,1793.216114
54.052594,146,1794.069745
54.113912,157,1794.901146
52.240213,166,1795.683215
53.826312,154,1796.412769
53.783569,153,1797.106084
-1.566748,300,1798.600501
53.20056,159,1800.811425
53.74028,147,1804.213185
54.27698,137,1805.032078
53.451578,143,1805.83452
-1.81912,300,1807.246584
53.426938,145,1808.106009
53.989563,188,1809.097101
52.001496,194,1811.216101
53.456557,156,1811.928194
-2.186815,300,1813.414015
2.993258,300,1814.870822
-2.003118,300,1819.135247
53.829707,160,1821.207552
51.799167,220,1822.30187
53.726645,146,1823.040647
54.26424,139,1823.78382
53.453871,146,1824.572739
53.254498,167,1825.389548
-1.934781,300,1826.850847
53.800443,143,1828.924104
54.066445,158,1829.762124
54.085177,154,1830.592173
-2.172584,300,1834.96804
-2.084978,300,1836.45492
53.265861,138,1837.19504
52.795283,193,1839.751009
54.132834,130,1840.424213
53.508526,150,1841.296426
52.942572,164,1842.187099
-2.235398,300,1843.824577
52.543386,152,1844.649956
3.150625,300,1847.455696
54.319257,141,1851.097517
53.343188,258,1852.493881
53.429037,156,1853.325659
-1.500672,300,1854.889757
-1.92647,300,1856.477188
54.207618,143,1858.589042
52.475832,160,1859.438067
-2.483446,300,1860.964767
53.665976,146,1861.765875
-2.010703,300,1866.320227
2.636658,300,1869.664752
53.184243,173,1870.5929
53.674526,161,1871.453592
54.06356,137,1872.20998
54.290797,140,1872.917355
-1.412447,300,1874.188815
54.136279,148,1874.764778
53.166473,150,1875.569729
53.969575,152,1877.790492
53.931005,148,1878.584124
53.219835,144,1879.359723
52.695237,156,1883.075716
53.989511,142,1883.794288
52.658975,176,1884.724919
54.340828,154,1885.622209
54.138083,131,1886.294799
54.01372,153,1888.451272
53.102977,155,1889.254356
54.016788,134,1889.946377
53.723108,189,1890.894624
-1.256112,300,1892.493558
-1.244156,300,1894.028677
-1.048827,300,1899.966125
2.481594,300,1901.536189
54.061862,141,1902.26761
54.306354,131,1902.921164
53.446902,203,1904.058759
-1.689682,300,1906.881266
53.882407,150,1907.639447
53.678797,140,1908.404682
53.725247,218,1909.466555
53.257289,151,1910.32628
-2.0663,300,1914.580681
-1.331423,300,1917.529213
-1.366561,300,1918.774593
-1.062618,300,1919.966028
53.066656,195,1920.598531
54.308102,146,1921.036172
52.781359,156,1921.509992
54.074876,142,1923.402062
53.160062,148,1924.020293
53.952471,142,1924.670666
51.859833,149,1928.325965
54.179746,150,1928.852183
54.214622,155,1929.425942
-1.347555,300,1930.670792
-1.174915,300,1933.105467
52.905722,145,1933.795698
53.757068,147,1934.309699
53.144211,165,1934.801649
53.619577,151,1935.255721
53.030819,155,1935.775602
-1.309238,300,1939.784313
52.715748,268,1942.539241
53.559363,280,1943.970347
51.896876,152,1944.838139
-1.758795,300,1946.293307
3.747147,300,1947.890144
3.20414,300,1951.00323
54.310319,129,1951.617201
-1.339993,300,1956.372029
53.37733,160,1957.362619
53.405496,154,1958.3448
53.757496,147,1959.205798
1.640815,300,1962.531861
53.64833,149,1963.32798
-1.461759,300,1965.078167
-2.683694,300,1966.75524
54.137077,147,1967.566794
53.801017,137,1969.725713
52.731089,164,1971.160317
2.584404,300,1976.096949
54.130567,137,1976.892158
53.490871,153,1977.695339
-2.084173,300,1979.446052
-1.604614,300,1982.907363
53.876151,202,1983.983395
-1.61229,300,1985.758459
53.284791,223,1987.105894
-2.509428,300,1992.030777
-0.939363,300,1995.10589
54.0237,268,1996.52435
54.22079,150,1997.397118
54.330178,148,1998.109399
54.045601,134,1998.81146
53.781669,167,1999.664598
-1.96907,300,2002.630617
1.886958,300,2004.355694
52.789849,194,2005.412005
1.460003,300,2009.926869
-1.096273,300,2011.547253
54.096898,142,2013.911655
53.924696,141,2014.65331
52.839759,148,2015.50106
53.899926,166,2016.37191
53.113404,161,2017.233339
54.363926,124,2017.97666
54.104293,147,2018.794194
53.985378,156,2019.567741
54.282752,154,2021.784811
53.980457,148,2025.533605
53.053814,147,2026.344976
0.827812,300,2027.926181
54.041399,140,2028.641908
-1.141487,300,2030.057784
-1.674721,300,2033.087023
54.096052,144,2033.889241
54.332493,169,2034.820645
53.656633,160,2035.734026
53.763456,143,2036.481963
53.909676,141,2037.144619
53.648091,188,2041.12058
53.703832,158,2041.979094
53.253517,161,2044.213555
52.978529,159,2045.152698
52.212537,152,2046.004981
53.394045,205,2047.094083
-1.343788,300,2048.657124
53.951206,154,2049.477368
53.619068,133,2050.176956
-2.153762,300,2053.13546
3.119356,300,2057.555772
53.619453,156,2058.40528
53.263613,148,2059.227822
53.27039,181,2060.152939
54.225329,167,2060.821728
53.497211,145,2063.372908
54.503917,175,2064.260788
3.289819,300,2065.834645
54.359418,165,2066.850881
54.054753,151,2067.803393
53.08058,148,2068.587191
54.325645,276,2074.763314
54.055317,140,2075.719613
54.280195,133,2076.514626
52.862804,157,2077.47688
54.151642,142,2078.428576
-1.776502,300,2080.456178
53.45581,142,2081.296559
54.193706,147,2083.538807
53.34034,278,2085.167678
2.014936,300,2087.063873
53.694421,149,2087.942271
53.684421,159,2091.770822
54.161978,141,2092.52828
-1.342141,300,2096.03162
53.179399,140,2096.87709
3.477046,300,2098.726883
-2.423191,300,2100.677829
54.153309,149,2101.438115
52.897599,154,2102.263143
53.277779,156,2104.605029
2.767708,300,2106.513138
2.465988,300,2110.602026
53.441928,159,2111.154954
53.860765,155,2111.685173
-1.499097,300,2114.485943
-2.064548,300,2115.533025
-1.228698,300,2116.775958
53.633001,182,2117.460718
53.480905,155,2118.044767
53.540884,147,2118.604961
54.307389,166,2123.995941
53.818267,140,2124.487614
52.485406,163,2125.041978
53.935705,153,2125.610199
51.879598,171,2126.297075
53.777639,173,2126.964989
54.115354,156,2127.537367
54.133639,142,2128.103096
53.110358,141,2128.683389
53.679563,185,2131.066961
53.107836,144,2131.720794
53.36739,142,2132.194792
2.069585,300,2136.134488
1.601109,300,2137.165715
53.496107,141,2137.660387
53.713136,153,2139.831551
53.013344,147,2140.458076
-1.681892,300,2141.542684
2.50253,300,2142.652291
52.896256,141,2143.131526
-1.173326,300,2145.59347
-2.102399,300,2149.559802
-1.36655,300,2150.561486
53.971808,144,2151.073246
53.978499,151,2151.607132
52.741939,149,2152.116076
54.136329,154,2152.633871
-1.835946,300,2155.173666
53.916796,132,2155.661916
53.698881,143,2156.378482
53.819891,156,2157.302299
-1.160631,300,2158.916449
53.458656,147,2162.738118
53.793375,154,2164.755313
54.074575,145,2165.605859
53.92046,148,2166.387892
-2.112513,300,2168.145657
2.951562,300,2169.782197
-2.969023,300,2172.780023
2.774944,300,2174.390427
-1.54592,300,2175.936295
4.157979,300,2180.389295
4.466958,300,2182.045456
53.390011,142,2184.312627
54.252785,149,2184.869382
-0.84483,300,2186.267983
53.30609,283,2187.872213
54.171712,161,2188.664194
-0.776584,300,2191.815087
-1.164731,300,2196.369512
-1.041276,300,2197.964721
-2.03053,300,2199.510633
-1.264175,300,2202.38333
-2.940169,300,2203.90424
1.530032,300,2205.2572
-1.306481,300,2206.758412
54.258675,125,2210.327285
53.718799,149,2211.139516
1.517375,300,2214.107559
53.455599,161,2215.003045
-2.430233,300,2216.238878
54.292618,147,2216.876334
53.546377,164,2217.598371
54.092959,144,2218.357154
54.113528,134,2220.300491
54.25525,133,2220.972274
-1.389968,300,2222.550944
53.07095,139,2226.270054
54.347962,132,2227.145412
54.13985,130,2227.901812
-2.138552,300,2229.501479
52.567261,130,2231.596725
54.163295,140,2232.227954
54.203069,163,2232.956966
54.029175,131,2233.756318
54.176876,154,2234.573603
52.968565,135,2235.353419
54.154273,143,2236.147174
53.99235,132,2236.796225
2.358243,300,2242.634772
53.084909,153,2243.47023
54.251475,141,2244.345548
53.756384,158,2245.258362
53.491643,148,2246.169448
52.630034,145,2246.786798
-2.641432,300,2248.155919
54.139655,137,2250.346914
54.163902,144,2251.137918
53.410909,145,2251.813673
53.576559,134,2252.533599
53.686425,162,2253.167727
53.80169,159,2253.748971
52.758611,215,2257.528177
2.859004,300,2260.88446
-1.285656,300,2262.41826
52.933241,140,2262.973373
52.880296,226,2263.747011
54.13967,127,2264.336514
-1.446148,300,2265.878933
3.593903,300,2269.134663
53.155681,134,2269.948129
54.251571,138,2273.599244
54.177488,139,2274.377544
53.774573,143,2275.100353
54.206843,147,2276.015289
53.08488,151,2276.63776
53.579329,132,2277.334924
53.627668,139,2279.158231
53.906665,144,2279.841054
54.164084,141,2280.609872
53.837304,285,2282.19759
-1.762316,300,2284.12066
54.020427,135,2284.841115
-1.205464,300,2290.718024
52.497366,144,2291.438779
-1.008375,300,2293.106215
54.073351,115,2293.789305
53.576388,141,2294.445278
-1.092151,300,2295.940619
53.189172,189,2298.15705
53.780446,141,2298.971028
2.541726,300,2300.682152
54.125919,139,2301.464624
53.149106,156,2304.993001
52.972139,136,2305.813846
2.163005,300,2307.346004
53.930831,131,2309.351826
53.908478,132,2309.898715
-1.200401,300,2311.290802
52.826036,145,2312.088499
53.078228,155,2312.800695
53.916145,143,2313.386353
53.733275,149,2314.135176
54.074434,139,2316.090738
54.379231,136,2316.765107
-1.047381,300,2321.240943
52.287171,149,2321.994241
53.054865,145,2322.769901
53.200296,141,2323.660492
54.184916,157,2324.358141
54.244813,123,2324.920889
53.892317,147,2326.963372
54.016532,158,2327.724733
53.754314,146,2328.607357
53.151196,154,2329.409669
-1.5889,300,2330.866508
53.923418,147,2331.499776
54.256577,145,2332.157486
53.997933,144,2335.68764
53.371972,131,2337.563233
-0.742289,300,2339.067459
53.640604,191,2339.827583
3.024638,300,2341.104494
54.179591,139,2341.748765
53.195935,149,2342.567061
0.133626,300,2345.262565
52.988763,139,2345.929914
-1.133262,300,2350.354274
-1.825516,300,2351.716909
53.448422,138,2352.477445
53.042267,151,2354.72383
53.945225,135,2355.600899
2.738257,300,2357.354605
51.540797,143,2358.100272
54.150455,132,2358.772542
54.178145,142,2359.427097
-1.350638,300,2360.999757
54.348636,133,2362.841227
53.785748,136,2363.454468
54.126227,174,2367.124915
-1.13363,300,2368.48356
53.406598,150,2369.234919
53.931699,147,2369.937214
-1.370277,300,2372.509615
53.573246,146,2372.968072
53.13326,142,2373.446402
2.614299,300,2374.89071
53.476679,167,2375.866772
53.881967,139,2376.593925
-56.402685,300,2381.035166
-0.691197,300,2383.894429
-1.550888,300,2385.50562
54.032629,203,2386.521069
53.934599,141,2387.245657
-1.360213,300,2388.718628
53.409998,146,2390.727
54.045951,126,2391.362308
53.577243,146,2392.08863
52.85851,138,2392.967659
53.13735,151,2396.528837
53.293494,140,2397.290561
51.586472,156,2398.125075
53.559708,140,2398.85475
53.718181,144,2401.03952
53.857861,145,2401.7527
52.556415,195,2402.601549
54.061989,143,2403.128829
53.566247,146,2403.891823
52.358663,150,2404.669809
54.272608,130,2405.317817
54.296057,163,2406.193017
53.949017,239,2409.399336
2.608887,300,2414.588104
-0.887002,300,2416.347736
53.34977,143,2417.019562
1.655534,300,2418.66458
53.159435,130,2419.459756
-1.756375,300,2422.472709
53.783473,124,2423.142937
53.758701,139,2423.883531
-1.133925,300,2425.466518
-1.316593,300,2429.79324
-1.993691,300,2432.502845
54.086312,147,2433.243028
1.174454,300,2434.457098
52.788857,240,2435.835998
54.039224,143,2436.569461
0.922644,300,2439.545626
54.195155,129,2440.20412
53.499085,257,2444.765262
53.49511,184,2445.658883
-2.261209,300,2447.04074
53.911235,131,2447.645705
53.004901,183,2449.854852
54.303432,138,2450.544031
52.968537,141,2451.26467
2.191405,300,2452.811708
2.229097,300,2454.452549
1.991897,300,2456.00743
-1.771024,300,2461.809398
-1.864255,300,2463.393315
53.856851,173,2464.160419
4.243155,300,2465.389921
53.121515,158,2466.349918
53.48928,138,2468.294924
54.122552,140,2468.938685
54.07597,138,2469.597113
53.138899,146,2470.463041
53.432037,146,2471.260669
-0.868758,300,2476.214514
53.318534,138,2476.835431
53.892624,148,2477.601041
-1.296258,300,2479.983364
53.745957,149,2480.521227
-1.359663,300,2481.519196
53.727609,136,2481.991947
53.478329,145,2482.497879
53.480599,139,2482.950707
53.982625,142,2484.794746
53.842747,148,2485.312685
52.189102,139,2485.769614
54.208691,135,2489.023504
53.640384,143,2489.784944
54.309398,142,2490.49475
53.53727,157,2491.249626
53.046386,136,2491.688401
54.374784,134,2492.138986
53.886305,149,2494.044324
54.209541,143,2494.523277
52.169216,161,2495.076582
53.315189,143,2495.552219
53.903227,136,2496.022458
54.165458,144,2496.47205
2.024606,300,2497.464423
52.717448,149,2500.759151
-0.862687,300,2503.763444
53.62005,160,2504.612672
54.019176,132,2505.188228
-1.519561,300,2506.750489
2.348779,300,2508.294514
53.406469,131,2510.228049
53.953032,145,2510.928366
53.798915,140,2511.659783
53.234517,166,2512.447373
54.042908,155,2513.224796
54.11525,166,2516.966004
53.432679,145,2517.798573
53.688697,132,2518.455813
0.727456,300,2521.363836
53.913933,151,2522.13293
54.02134,139,2522.803849
53.256858,150,2523.492607
53.961901,134,2524.12811
54.115706,147,2524.904048
53.424572,141,2525.835903
-1.061012,300,2528.54663
53.570108,145,2529.373211
52.585056,140,2532.94665
54.067522,130,2533.483524
-1.496357,300,2534.81752
54.032658,140,2535.640084
52.496533,226,2536.910589
51.625773,167,2539.155854
-1.811272,300,2540.704275
53.260931,144,2541.629183
54.328485,127,2542.343695
53.541779,159,2543.276099
2.199889,300,2547.865053
2.232305,300,2550.809042
2.681862,300,2552.332597
53.744998,149,2553.140853
-0.969231,300,2554.498177
53.534099,145,2555.21057
52.97735,146,2555.870431
52.986533,252,2558.078114
54.11475,138,2558.707472
53.046488,137,2559.468741
53.501591,152,2563.212713
53.958869,143,2563.966568
54.245328,124,2564.696658
53.599983,153,2565.416523
3.288779,300,2568.146671
2.320192,300,2569.668758
52.41083,142,2570.479326
52.848394,137,2571.160898
52.816907,149,2571.803376
53.764945,142,2572.502623
-1.73635,300,2575.240094
53.649119,148,2578.787794
53.172522,147,2579.557654
53.647917,130,2580.276379
53.620632,145,2581.020745
54.250752,134,2581.701392
-1.181779,300,2583.258125
53.597515,140,2583.90008
53.049284,155,2586.087968
-0.024463,300,2587.828108
2.318582,300,2589.258892
53.817393,145,2589.79763
53.418544,148,2593.116258
-3.545094,300,2595.860079
53.607223,146,2596.517819
2.366564,300,2597.969839
1.895619,300,2599.259195
53.810767,131,2599.835429
53.833109,144,2600.578667
53.360416,135,2601.289475
53.311073,147,2603.437007
53.422671,150,2604.158177
2.326528,300,2608.431164
-1.929234,300,2610.025837
1.519707,300,2612.293611
53.986583,139,2613.107626
53.790518,177,2615.56959
53.128446,158,2616.430794
53.84103,135,2617.05912
-1.325644,300,2618.654537
54.339402,130,2619.4091
52.881376,156,2620.099758
52.902338,142,2620.555993
52.259157,137,2625.659329
54.281467,127,2626.439403
-0.355183,300,2628.255206
52.747986,144,2629.282807
1.528357,300,2631.33429
53.606504,161,2632.291921
54.336076,121,2633.287682
53.941385,132,2635.57732
53.752754,139,2636.332509
-1.542269,300,2637.882449
-0.760713,300,2642.289772
52.850727,214,2643.325927
54.142694,135,2643.981497
54.114282,140,2645.98899
53.950769,137,2646.76831
53.062166,230,2648.035133
0.707835,300,2649.465445
54.075861,144,2650.215209
2.332233,300,2651.309265
54.104996,142,2653.279684
54.276546,128,2653.864389
-1.330734,300,2658.230954
54.244839,133,2658.835299
54.145002,131,2659.51512
-1.947526,300,2661.101736
-1.162833,300,2663.774984
54.236204,138,2664.511921
53.918393,145,2665.318291
54.190385,149,2666.053166
53.832013,131,2666.702243
-1.190559,300,2668.249329
53.398003,160,2669.146185
53.942283,137,2674.005504
53.080478,186,2675.074938
52.554607,169,2676.045303
53.617251,135,2676.720956
1.083251,300,2678.372964
53.865345,151,2679.254672
54.219634,126,2679.896272
51.85634,155,2682.124909
-1.21132,300,2683.289285
51.843713,142,2683.982532
53.690883,143,2684.665293
-1.50446,300,2689.759425
-0.881135,300,2691.378127
53.60961,141,2693.615147
53.665905,132,2694.248956
-1.176099,300,2695.868344
-1.347528,300,2697.328659
54.160103,121,2697.955173
53.741048,135,2698.683038
54.107343,135,2699.388276
53.516732,151,2701.213489
52.855214,138,2701.971627
-0.842382,300,2706.459056
53.243954,281,2708.124314
52.927503,152,2708.983285
-0.925338,300,2711.896814
52.679728,150,2712.496121
53.625503,187,2713.328209
53.308923,249,2714.497708
53.885694,128,2715.180506
53.868893,136,2715.877833
53.362383,141,2716.431869
53.349557,167,2720.150406
