_step,train/kld_loss,train/loss,train/l1_loss
75800,9.529292583465576e-05,0.07204031374305486,0.0645861104130745
76000,8.811429142951965e-05,0.07291075926274061,0.07553520053625107
76000,8.811429142951965e-05,0.07291075926274061,0.07553520053625107
76200,0.00012140721082687378,0.07277684263885022,0.06095129996538162
76400,0.00010249391198158264,0.0717100628837943,0.07229645550251007
76600,8.846446871757507e-05,0.07214383251965045,0.07307097315788269
76800,9.830296039581299e-05,0.07189601313322783,0.06193734332919121
77000,0.00010892748832702637,0.07064068047329783,0.06947740167379379
77000,0.00010892748832702637,0.07064068047329783,0.06947740167379379
77200,9.700655937194824e-05,0.07155556350946427,0.07124531269073486
77400,0.00010747462511062622,0.07175271485000849,0.07230064272880554
77600,0.00012130662798881531,0.07080533320084215,0.065959632396698
77800,9.060278534889221e-05,0.07186413047835231,0.07733329385519028
78000,9.205564856529236e-05,0.07271537436172366,0.08473623543977737
78000,9.205564856529236e-05,0.07271537436172366,0.08473623543977737
78200,9.156391024589539e-05,0.07216946300119162,0.06455159932374954
78400,0.00011534243822097778,0.07010706953704357,0.06790442764759064
78600,0.00010342523455619812,0.07044733112677931,0.06352080404758453
78800,0.0001654587686061859,0.07094228193163872,0.07670887559652328
79000,8.728355169296265e-05,0.07005819583311677,0.06512730568647385
79000,8.728355169296265e-05,0.07005819583311677,0.06512730568647385
79200,7.213279604911804e-05,0.06975331965833903,0.07113242149353027
79400,7.588043808937073e-05,0.0705541067570448,0.06526364386081696
79600,9.496882557868958e-05,0.07029954073950648,0.06949218362569809
79800,0.0001036711037158966,0.06934212367981672,0.06716213375329971
80000,0.00010112673044204712,0.07060505198314786,0.06754374504089355
80000,0.00010112673044204712,0.07060505198314786,0.06754374504089355
80200,9.702891111373901e-05,0.07011293567717075,0.07198195904493332
80400,0.00017087534070014954,0.06938724817708135,0.07991770654916763
80600,8.521601557731628e-05,0.06993541564792395,0.06367821246385574
80800,8.679181337356567e-05,0.07039141753688455,0.06876222789287567
81000,7.722526788711548e-05,0.07085257072001695,0.06225041672587395
81000,7.722526788711548e-05,0.07085257072001695,0.06225041672587395
81200,9.486079216003418e-05,0.07039428427815438,0.07609661668539047
81400,8.678436279296875e-05,0.06744108149781823,0.07057315111160278
81600,8.357316255569458e-05,0.06950677491724491,0.0815637931227684
81800,9.03978943824768e-05,0.07106639908626676,0.059467677026987076
82000,0.00010374560952186584,0.07102299112826586,0.0792948305606842
82000,0.00010374560952186584,0.07102299112826586,0.0792948305606842
82200,0.00011048093438148499,0.06920293193310499,0.07293080538511276
82400,7.139518857002258e-05,0.07029162269085645,0.0570778027176857
82600,7.12275505065918e-05,0.06891169369220734,0.0659172534942627
82800,8.696317672729492e-05,0.06846393847838045,0.062257591634988785
83000,0.00010954216122627258,0.06852325329557062,0.0638880729675293
83000,0.00010954216122627258,0.06852325329557062,0.0638880729675293
83200,6.954744458198547e-05,0.06879046510905028,0.06009465456008911
83400,0.00010173022747039795,0.06905479606240988,0.07607568055391312
83600,8.873268961906433e-05,0.06901160158216953,0.07881346344947815
83800,7.816776633262634e-05,0.068572284206748,0.07369451224803925
84000,6.81951642036438e-05,0.0691186960041523,0.059142105281353
84000,6.81951642036438e-05,0.0691186960041523,0.059142105281353
84200,9.363889694213867e-05,0.06927429195493459,0.0730382576584816
84400,0.00010920315980911255,0.06863853372633458,0.0707758218050003
84600,8.443742990493774e-05,0.06974534690380096,0.06622689217329025
84800,8.82074236869812e-05,0.06950469413772226,0.07205784320831299
85000,9.841844439506531e-05,0.06716093299910426,0.06710032373666763
85000,9.841844439506531e-05,0.06716093299910426,0.06710032373666763
85200,8.087232708930969e-05,0.06881000529974698,0.076911561191082
85400,6.931275129318237e-05,0.06919445464387536,0.07383492588996887
85600,6.035715341567993e-05,0.06717171356081962,0.06277389079332352
85800,0.00018583983182907104,0.06685285579413175,0.06144919991493225
86000,6.210803985595703e-05,0.06764469670131802,0.06944453716278076
86000,6.210803985595703e-05,0.06764469670131802,0.06944453716278076
86200,7.661059498786926e-05,0.06771695217117667,0.0674569234251976
86400,7.223710417747498e-05,0.06680263068526983,0.05610447749495506
86600,8.251145482063293e-05,0.06711623227223754,0.0675683245062828
86800,7.87787139415741e-05,0.06851285994052887,0.0644579827785492
87000,7.185712456703186e-05,0.06736516270786524,0.06714387238025665
87000,7.185712456703186e-05,0.06736516270786524,0.06714387238025665
87200,0.00011108443140983582,0.06780818201601506,0.06845507025718689
87400,8.150190114974976e-05,0.06744965290650726,0.09327849745750427
87600,6.933137774467468e-05,0.06635121880099178,0.058882586658000946
87800,0.000128868967294693,0.06884306596592069,0.061912693083286285
88000,7.961317896842957e-05,0.06762615397572518,0.07437083125114441
88000,7.961317896842957e-05,0.06762615397572518,0.07437083125114441
88200,7.946044206619263e-05,0.06714282648637891,0.07765135914087296
88400,7.397681474685669e-05,0.06720049992203712,0.06569472700357437
88600,6.4067542552948e-05,0.06753985149785877,0.05643028765916824
88800,6.097555160522461e-05,0.06787472127005457,0.0663507953286171
89000,7.002055644989014e-05,0.06720935879275203,0.06530138105154037
89000,7.002055644989014e-05,0.06720935879275203,0.06530138105154037
89200,7.897615432739258e-05,0.06665256701409816,0.06680168956518173
89400,6.374344229698181e-05,0.06513396320864558,0.0569646954536438
89600,8.461996912956238e-05,0.0670805773884058,0.07212351262569427
89800,8.450821042060852e-05,0.06656124163419008,0.049072254449129105
90000,7.893890142440796e-05,0.06703844716772438,0.07293546944856644
90000,7.893890142440796e-05,0.06703844716772438,0.07293546944856644
90200,7.41221010684967e-05,0.06615156220272184,0.054936911910772324
90400,7.984787225723267e-05,0.06798361763358116,0.05623643845319748
90600,5.83156943321228e-05,0.06754099460318684,0.07150349766016006
90800,6.879493594169617e-05,0.06742545997723937,0.06723376363515854
91000,9.610503911972046e-05,0.0669537952914834,0.07476168870925903
91000,9.610503911972046e-05,0.0669537952914834,0.07476168870925903
91200,0.00013568252325057983,0.06659762056544423,0.06926769018173218
91400,7.226690649986267e-05,0.06569882869720459,0.05579704791307449
91600,7.019937038421631e-05,0.06660196460783481,0.06213948503136635
91800,6.779283285140991e-05,0.06634204490110278,0.0671749860048294
92000,5.9042125940322876e-05,0.06512762082740664,0.06771145015954971
92000,5.9042125940322876e-05,0.06512762082740664,0.06771145015954971
92200,8.851662278175354e-05,0.0664780505374074,0.06250631809234619
92400,7.699057459831238e-05,0.06644569518044591,0.06434723734855652
92600,8.756294846534729e-05,0.06564588341861963,0.06251800060272217
92800,6.387382745742798e-05,0.06637448901310564,0.07911985367536545
93000,0.00010010600090026855,0.06424046253785491,0.06776171922683716
93000,0.00010010600090026855,0.06424046253785491,0.06776171922683716
93200,9.154528379440308e-05,0.06620131567120552,0.06016518548130989
93400,7.22743570804596e-05,0.06561624221503734,0.08119066804647446
93600,6.0811638832092285e-05,0.06512026511132717,0.06033734604716301
93800,8.082762360572815e-05,0.06524836771190166,0.06749262660741806
94000,6.718933582305908e-05,0.06453213540837169,0.058624520897865295
94000,6.718933582305908e-05,0.06453213540837169,0.058624520897865295
94200,4.974380135536194e-05,0.06619021290913224,0.06715060770511627
94400,0.0001003369688987732,0.06448676427826286,0.05411503463983536
94600,6.948038935661316e-05,0.06415886413305998,0.06211898848414421
94800,7.911771535873413e-05,0.06603027354925871,0.07035397738218307
95000,6.543472409248352e-05,0.06489595223218203,0.055881135165691376
95000,6.543472409248352e-05,0.06489595223218203,0.055881135165691376
95200,6.65709376335144e-05,0.06501787737011909,0.0731588751077652
95400,7.152929902076721e-05,0.06384667957201601,0.05783218890428543
95600,6.559863686561584e-05,0.06450604012236,0.06502377241849899
95800,7.332116365432739e-05,0.06426556283608079,0.06626627594232559
96000,8.099153637886047e-05,0.06558207653462887,0.05189249664545059
96000,8.099153637886047e-05,0.06558207653462887,0.05189249664545059
96200,7.045641541481018e-05,0.0664045205898583,0.061764612793922424
96400,6.657466292381287e-05,0.06514257486909628,0.0614548958837986
96600,6.293505430221558e-05,0.06593247836455703,0.06043758988380432
96800,6.076321005821228e-05,0.06492214221507311,0.057015735656023026
97000,5.988776683807373e-05,0.06484513152390718,0.06944672018289566
97000,5.988776683807373e-05,0.06484513152390718,0.06944672018289566
97200,7.569044828414917e-05,0.06472548229619861,0.058779750019311905
97400,7.760897278785706e-05,0.06404752122238279,0.06126504763960838
97600,4.3544918298721313e-05,0.06458044182509184,0.07352545112371445
97800,6.654113531112671e-05,0.06528109902516008,0.0638306513428688
98000,7.737055420875549e-05,0.06478029722347856,0.061160407960414886
98000,7.737055420875549e-05,0.06478029722347856,0.061160407960414886
98200,6.561353802680969e-05,0.06503776064142584,0.06285563111305237
98400,6.621330976486206e-05,0.06368510358035565,0.0663592666387558
98600,7.292255759239197e-05,0.0636022362112999,0.06709030270576477
98800,0.00010551884770393372,0.06379904069006442,0.06661829352378845
99000,5.7674944400787354e-05,0.06448067765682935,0.04692944884300232
99000,5.7674944400787354e-05,0.06448067765682935,0.04692944884300232
99200,8.086860179901123e-05,0.06370554463937879,0.0628976821899414
99400,5.3472816944122314e-05,0.06242936350405216,0.05578146129846573
99600,4.764646291732788e-05,0.06253442566841841,0.06708240509033203
99800,6.079673767089844e-05,0.06433085875585676,0.06750902533531189
100000,6.715953350067139e-05,0.06216850122436881,0.06587257236242294
100000,6.715953350067139e-05,0.06216850122436881,0.06587257236242294
